"","x","V1","V2","V3","V4","widthsy","frame","file","peakNum","maxL"
"4333",309,0.129535237794043,41,39,127,88,10,186,2,129
"4334",310,0.152776123119046,21,1,126,125,10,186,2,129
"4335",311,0.145556044401398,22,2,39,37,10,186,2,129
"4336",311,0.121597900756692,41,39,126,87,10,186,2,129
"4337",312,0.13799576557521,24,1,38,37,10,186,2,129
"4338",312,0.117964715098158,48,38,125,87,10,186,2,129
"4339",313,0.137356384952161,22,1,42,41,10,186,2,129
"4340",313,0.113904821143652,46,42,64,22,10,186,2,129
"4341",314,0.135280632495843,21,1,41,40,10,186,2,129
"4342",314,0.113855273374907,45,41,64,23,10,186,2,129
"4343",315,0.131719271039578,21,3,39,36,10,186,2,129
"4344",315,0.113876783165158,45,39,64,25,10,186,2,129
"4345",316,0.130700202440147,21,1,41,40,10,186,2,129
"4346",316,0.112426129805516,47,41,64,23,10,186,2,129
"4347",317,0.129907905100833,22,4,39,35,10,186,2,129
"4348",317,0.11080006015135,46,39,64,25,10,186,2,129
"4349",318,0.128483093075312,23,1,41,40,10,186,2,129
"4350",318,0.108909937777152,47,41,64,23,10,186,2,129
"4351",319,0.124462654593185,23,4,40,36,10,186,2,129
"4352",319,0.108917283418767,47,40,64,24,10,186,2,129
"4353",320,0.121621182838971,22,4,39,35,10,186,2,129
"4354",320,0.108388901324975,47,39,64,25,10,186,2,129
"4355",321,0.117645222402612,24,1,43,42,10,186,2,129
"4356",322,0.116656687630705,23,1,43,42,10,186,2,129
"4357",323,0.113333527641328,24,2,43,41,10,186,2,129
"4358",324,0.109908250974488,23,1,43,42,10,186,2,129
"4359",325,0.105990371838892,23,1,34,33,10,186,2,129
"4360",326,0.102216089833166,23,1,43,42,10,186,2,129
"4361",210,0.102161680553986,25,3,35,32,10,186,3,108
"4362",211,0.109376894980239,25,1,36,35,10,186,3,108
"4363",212,0.115704520449201,25,4,37,33,10,186,3,108
"4364",212,0.10204249207582,44,37,45,8,10,186,3,108
"4365",212,0.102091785249381,49,45,60,15,10,186,3,108
"4366",213,0.121226354837274,26,1,40,39,10,186,3,108
"4367",213,0.102131837783992,52,40,60,20,10,186,3,108
"4368",214,0.125176742654189,26,3,40,37,10,186,3,108
"4369",214,0.106074491644283,50,40,61,21,10,186,3,108
"4370",215,0.124974794435193,26,1,41,40,10,186,3,108
"4371",215,0.11015417703858,50,41,64,23,10,186,3,108
"4372",216,0.125891377965219,28,2,41,39,10,186,3,108
"4373",216,0.110114725200858,50,41,64,23,10,186,3,108
"4374",217,0.122069861638652,25,6,42,36,10,186,3,108
"4375",217,0.108993679790305,48,42,66,24,10,186,3,108
"4376",218,0.122072031548731,25,5,41,36,10,186,3,108
"4377",218,0.110060319257344,48,41,66,25,10,186,3,108
"4378",219,0.122114207139167,25,4,40,36,10,186,3,108
"4379",219,0.11246749540988,47,40,61,21,10,186,3,108
"4380",220,0.122188780168849,25,6,37,31,10,186,3,108
"4381",220,0.113958919887489,46,37,63,26,10,186,3,108
"4382",221,0.126212789367454,25,4,38,34,10,186,3,108
"4383",221,0.116390349977437,47,38,64,26,10,186,3,108
"4384",222,0.130125580153008,25,5,38,33,10,186,3,108
"4385",222,0.117886438765433,46,38,112,74,10,186,3,108
"4386",223,0.133965830245439,25,4,38,34,10,186,3,108
"4387",223,0.121737964421398,44,38,61,23,10,186,3,108
"4388",223,0.102224340444475,65,61,112,51,10,186,3,108
"4389",224,0.138017014524156,25,4,40,36,10,186,3,108
"4390",224,0.121785359432383,46,40,62,22,10,186,3,108
"4391",224,0.102182533082064,65,62,112,50,10,186,3,108
"4392",225,0.148720943979535,24,4,36,32,10,186,3,108
"4393",225,0.136881551561327,44,36,63,27,10,186,3,108
"4394",225,0.10524917856273,67,63,104,41,10,186,3,108
"4395",226,0.155429118901456,24,4,37,33,10,186,3,108
"4396",226,0.140717864019017,44,37,63,26,10,186,3,108
"4397",226,0.106060265399438,65,63,104,41,10,186,3,108
"4398",227,0.164262433906534,23,3,38,35,10,186,3,108
"4399",227,0.147263463489551,44,38,104,66,10,186,3,108
"4400",228,0.189084205165754,17,3,38,35,10,186,3,108
"4401",228,0.160291075955066,43,38,104,66,10,186,3,108
"4402",229,0.242459320687197,16,4,104,100,10,186,3,108
"4403",230,0.286540268107068,16,4,33,29,10,186,3,108
"4404",230,0.202971174093859,34,33,104,71,10,186,3,108
"4405",231,0.287741382699609,17,4,33,29,10,186,3,108
"4406",231,0.215295246187727,37,33,104,71,10,186,3,108
"4407",232,0.264237561660632,18,4,32,28,10,186,3,108
"4408",232,0.223450190707723,40,32,104,72,10,186,3,108
"4409",233,0.22643077459985,19,4,32,28,10,186,3,108
"4410",233,0.215320515822682,42,32,112,80,10,186,3,108
"4411",234,0.212876367299331,22,4,32,28,10,186,3,108
"4412",234,0.204520096279209,42,32,112,80,10,186,3,108
"4413",235,0.204951114618105,23,5,33,28,10,186,3,108
"4414",235,0.194825653001639,41,33,112,79,10,186,3,108
"4415",236,0.200225450155168,23,5,34,29,10,186,3,108
"4416",236,0.190089075093471,37,34,39,5,10,186,3,108
"4417",236,0.189967798285191,40,39,112,73,10,186,3,108
"4418",237,0.199548040630279,22,6,34,28,10,186,3,108
"4419",237,0.192239010920653,40,34,112,78,10,186,3,108
"4420",238,0.202814479183355,24,6,34,28,10,186,3,108
"4421",238,0.196672651682053,40,34,112,78,10,186,3,108
"4422",239,0.208365837769109,25,6,35,29,10,186,3,108
"4423",239,0.199656758837514,40,35,112,77,10,186,3,108
"4424",240,0.213201060851792,29,6,112,106,10,186,3,108
"4425",241,0.22574592312965,25,6,33,27,10,186,3,108
"4426",241,0.213056448590545,38,33,73,40,10,186,3,108
"4427",242,0.245833014722233,25,6,89,83,10,186,3,108
"4428",243,0.261405859850393,24,6,73,67,10,186,3,108
"4429",244,0.285028150929276,25,6,111,105,10,186,3,108
"4430",245,0.331605865691596,28,6,113,107,10,186,3,108
"4431",246,0.415005692664633,28,6,114,108,10,186,3,108
"4432",247,0.631439209598734,29,6,110,104,10,186,3,108
"4433",248,0.992206275640603,29,6,111,105,10,186,3,108
"4434",249,1.01032635563364,30,6,106,100,10,186,3,108
"4435",250,1.01371924668649,30,6,106,100,10,186,3,108
"4436",251,0.905894824699226,30,6,102,96,10,186,3,108
"4437",252,0.591200530722617,31,7,103,96,10,186,3,108
"4438",253,0.460974950381098,31,7,105,98,10,186,3,108
"4439",254,0.382213945692497,31,8,106,98,10,186,3,108
"4440",255,0.349476462912715,31,8,102,94,10,186,3,108
"4441",256,0.333175614025507,31,8,103,95,10,186,3,108
"4442",257,0.325302888560974,32,9,106,97,10,186,3,108
"4443",258,0.325783241836655,30,9,105,96,10,186,1,138
"4444",259,0.331693645977019,31,9,105,96,10,186,1,138
"4445",260,0.353613095593488,32,9,76,67,10,186,1,138
"4446",260,0.107550143042069,77,76,105,29,10,186,1,138
"4447",261,0.382204964532432,32,9,76,67,10,186,1,138
"4448",261,0.107778056367077,78,76,105,29,10,186,1,138
"4449",262,0.438368170431582,32,9,76,67,10,186,1,138
"4450",262,0.108265546579777,78,76,106,30,10,186,1,138
"4451",263,0.536400409010056,32,8,76,68,10,186,1,138
"4452",263,0.109182665874719,78,76,106,30,10,186,1,138
"4453",264,0.727952041175668,32,8,76,68,10,186,1,138
"4454",264,0.109123808258066,78,76,106,30,10,186,1,138
"4455",265,0.994826812839556,32,8,76,68,10,186,1,138
"4456",265,0.114584780681988,78,76,145,69,10,186,1,138
"4457",266,1.02135925753146,33,7,77,70,10,186,1,138
"4458",266,0.116317125592002,78,77,145,68,10,186,1,138
"4459",267,1.01344269918953,33,7,145,138,10,186,1,138
"4460",268,1.01599651499772,34,7,145,138,10,186,1,138
"4461",269,1.02336319796736,33,8,145,137,10,186,1,138
"4462",270,0.969833125964489,32,9,145,136,10,186,1,138
"4463",271,0.698045579857647,32,10,145,135,10,186,1,138
"4464",272,0.514139704633111,32,11,145,134,10,186,1,138
"4465",273,0.416960942942226,32,11,105,94,10,186,1,138
"4466",274,0.371937790701279,32,12,105,93,10,186,1,138
"4467",275,0.338311351896406,31,12,105,93,10,186,1,138
"4468",276,0.296326708636606,20,12,23,11,10,186,1,138
"4469",276,0.326133815171757,32,23,105,82,10,186,1,138
"4470",277,0.313250598341656,31,11,103,92,10,186,1,138
"4471",278,0.31109122453241,29,11,102,91,10,186,2,129
"4472",279,0.326226273388818,28,10,102,92,10,186,2,129
"4473",280,0.340382123023695,28,9,100,91,10,186,2,129
"4474",281,0.375594597086455,28,8,98,90,10,186,2,129
"4475",282,0.457985992157906,28,7,97,90,10,186,2,129
"4476",283,0.627850912110552,27,6,97,91,10,186,2,129
"4477",284,0.851104134429652,25,5,97,92,10,186,2,129
"4478",285,0.968106581155339,23,5,49,44,10,186,2,129
"4479",285,0.180447359169742,52,49,96,47,10,186,2,129
"4480",286,0.933218634580274,21,5,49,44,10,186,2,129
"4481",286,0.171219237614857,53,49,95,46,10,186,2,129
"4482",287,0.751038346731753,20,5,50,45,10,186,2,129
"4483",287,0.160789991083003,55,50,95,45,10,186,2,129
"4484",288,0.547435598347964,20,5,51,46,10,186,2,129
"4485",288,0.154199391117376,56,51,95,44,10,186,2,129
"4486",289,0.397363322150674,20,5,95,90,10,186,2,129
"4487",290,0.343510639564229,21,5,95,90,10,186,2,129
"4488",291,0.299768363357776,21,5,36,31,10,186,2,129
"4489",291,0.221276859962553,38,36,95,59,10,186,2,129
"4490",292,0.281849172700787,20,5,37,32,10,186,2,129
"4491",292,0.209647652827289,38,37,95,58,10,186,2,129
"4492",293,0.261642500370685,20,6,95,89,10,186,2,129
"4493",294,0.244226960577551,20,5,36,31,10,186,2,129
"4494",294,0.196316973688056,38,36,95,59,10,186,2,129
"4495",295,0.237283745778861,21,4,35,31,10,186,2,129
"4496",295,0.191856785261236,40,35,95,60,10,186,2,129
"4497",296,0.228495355894731,21,2,38,36,10,186,2,129
"4498",296,0.187229032268601,40,38,95,57,10,186,2,129
"4499",297,0.222529468599443,21,1,35,34,10,186,2,129
"4500",297,0.188439230387432,40,35,130,95,10,186,2,129
"4501",298,0.228219892979687,19,1,130,129,10,186,2,129
"4502",299,0.243087770833286,18,2,130,128,10,186,2,129
"4503",300,0.256829231571163,17,1,130,129,10,186,2,129
"4504",301,0.259521865364973,17,1,130,129,10,186,2,129
"4505",302,0.244427452819124,17,1,38,37,10,186,2,129
"4506",302,0.19666261778923,39,38,130,92,10,186,2,129
"4507",303,0.220704646818583,19,1,36,35,10,186,2,129
"4508",303,0.188570179793095,38,36,130,94,10,186,2,129
"4509",304,0.205583279864185,21,1,130,129,10,186,2,129
"4510",305,0.189861505883386,21,1,37,36,10,186,2,129
"4511",305,0.157338194641855,41,37,129,92,10,186,2,129
"4512",306,0.180934052869667,21,1,38,37,10,186,2,129
"4513",306,0.149304096665023,42,38,130,92,10,186,2,129
"4514",307,0.170016847646556,22,1,41,40,10,186,2,129
"4515",307,0.137462050526779,44,41,130,89,10,186,2,129
"4516",308,0.161406631136288,22,1,38,37,10,186,2,129
"4517",308,0.133470686242824,41,38,129,91,10,186,2,129
"4518",309,0.15744880134249,22,1,39,38,10,186,2,129
"4519",309,0.129535237794043,41,39,127,88,10,186,2,129
"4520",310,0.152776123119046,21,1,126,125,10,186,2,129
"4521",311,0.145556044401398,22,2,39,37,10,186,2,129
"4522",311,0.121597900756692,41,39,126,87,10,186,2,129
"4523",312,0.13799576557521,24,1,38,37,10,186,2,129
"4524",312,0.117964715098158,48,38,125,87,10,186,2,129
"4525",313,0.137356384952161,22,1,42,41,10,186,2,129
"4526",313,0.113904821143652,46,42,64,22,10,186,2,129
"4527",314,0.135280632495843,21,1,41,40,10,186,2,129
"4528",314,0.113855273374907,45,41,64,23,10,186,2,129
"4529",315,0.131719271039578,21,3,39,36,10,186,2,129
"4530",315,0.113876783165158,45,39,64,25,10,186,2,129
"4531",316,0.130700202440147,21,1,41,40,10,186,2,129
"4532",316,0.112426129805516,47,41,64,23,10,186,2,129
"4533",317,0.129907905100833,22,4,39,35,10,186,2,129
"4534",317,0.11080006015135,46,39,64,25,10,186,2,129
"4535",318,0.128483093075312,23,1,41,40,10,186,2,129
"4536",318,0.108909937777152,47,41,64,23,10,186,2,129
"4537",319,0.124462654593185,23,4,40,36,10,186,2,129
"4538",319,0.108917283418767,47,40,64,24,10,186,2,129
"4539",320,0.121621182838971,22,4,39,35,10,186,2,129
"4540",320,0.108388901324975,47,39,64,25,10,186,2,129
"4541",321,0.117645222402612,24,1,43,42,10,186,2,129
"4542",322,0.116656687630705,23,1,43,42,10,186,2,129
"4543",323,0.113333527641328,24,2,43,41,10,186,2,129
"4544",324,0.109908250974488,23,1,43,42,10,186,2,129
"4545",325,0.105990371838892,23,1,34,33,10,186,2,129
"4546",326,0.102216089833166,23,1,43,42,10,186,2,129
"4547",210,0.102150843149431,29,4,42,38,11,182,3,132
"4548",211,0.108618109065205,29,3,41,38,11,182,3,132
"4549",212,0.11516789794568,28,5,41,36,11,182,3,132
"4550",212,0.102102115340256,50,41,64,23,11,182,3,132
"4551",213,0.120545039209785,29,3,40,37,11,182,3,132
"4552",213,0.10581928263912,43,40,51,11,11,182,3,132
"4553",213,0.102028724084299,53,51,67,16,11,182,3,132
"4554",214,0.125352426105958,30,4,43,39,11,182,3,132
"4555",214,0.106030869370566,50,43,64,21,11,182,3,132
"4556",215,0.12743829687313,31,3,43,40,11,182,3,132
"4557",215,0.110112946513351,51,43,66,23,11,182,3,132
"4558",216,0.129830637058171,31,3,43,40,11,182,3,132
"4559",216,0.110076139366988,51,43,67,24,11,182,3,132
"4560",217,0.122725480165892,29,7,42,35,11,182,3,132
"4561",217,0.114556707965533,48,42,64,22,11,182,3,132
"4562",218,0.122743994619979,29,7,42,35,11,182,3,132
"4563",218,0.11558444201578,49,42,64,22,11,182,3,132
"4564",219,0.122967214316662,28,6,37,31,11,182,3,132
"4565",219,0.117081542835765,48,37,62,25,11,182,3,132
"4566",220,0.126162002262749,25,7,36,29,11,182,3,132
"4567",220,0.120110118251602,47,36,63,27,11,182,3,132
"4568",221,0.130176013721577,25,6,36,30,11,182,3,132
"4569",221,0.121560011678464,48,36,63,27,11,182,3,132
"4570",222,0.136501271297379,24,7,36,29,11,182,3,132
"4571",222,0.124249030156936,48,36,64,28,11,182,3,132
"4572",223,0.140940655755255,25,7,36,29,11,182,3,132
"4573",223,0.126531924506067,46,36,62,26,11,182,3,132
"4574",223,0.102319480829703,67,62,121,59,11,182,3,132
"4575",224,0.1449961671251,25,6,37,31,11,182,3,132
"4576",224,0.12749811351474,47,37,62,25,11,182,3,132
"4577",224,0.102278505462465,67,62,121,59,11,182,3,132
"4578",225,0.14860124003042,26,4,34,30,11,182,3,132
"4579",225,0.136033795620069,37,34,42,8,11,182,3,132
"4580",225,0.134459199390532,46,42,105,63,11,182,3,132
"4581",226,0.156195773780383,22,5,24,19,11,182,3,132
"4582",226,0.155852240456214,25,24,42,18,11,182,3,132
"4583",226,0.138134879273712,46,42,105,63,11,182,3,132
"4584",227,0.170140609819283,21,4,40,36,11,182,3,132
"4585",227,0.145577346506459,45,40,105,65,11,182,3,132
"4586",228,0.190778359632778,20,5,37,32,11,182,3,132
"4587",228,0.159447400318244,42,37,105,68,11,182,3,132
"4588",229,0.237215660217296,18,5,38,33,11,182,3,132
"4589",229,0.17745134269753,40,38,105,67,11,182,3,132
"4590",230,0.284526582390193,18,6,105,99,11,182,3,132
"4591",231,0.292085154314535,18,5,105,100,11,182,3,132
"4592",232,0.275281907548693,18,4,33,29,11,182,3,132
"4593",232,0.22478426479705,40,33,105,72,11,182,3,132
"4594",233,0.234906484263064,20,5,34,29,11,182,3,132
"4595",233,0.215413047623403,42,34,115,81,11,182,3,132
"4596",234,0.219821102014937,22,5,34,29,11,182,3,132
"4597",234,0.207242406485407,42,34,115,81,11,182,3,132
"4598",235,0.209243477248813,24,5,34,29,11,182,3,132
"4599",235,0.19770444207033,42,34,115,81,11,182,3,132
"4600",236,0.209790147603341,24,6,35,29,11,182,3,132
"4601",236,0.194602276145583,40,35,115,80,11,182,3,132
"4602",237,0.210253326203,25,6,35,29,11,182,3,132
"4603",237,0.197491665205497,41,35,115,80,11,182,3,132
"4604",238,0.209419906500699,25,6,34,28,11,182,3,132
"4605",238,0.203306298800856,41,34,115,81,11,182,3,132
"4606",239,0.216063344414587,25,6,35,29,11,182,3,132
"4607",239,0.206949640337211,40,35,115,80,11,182,3,132
"4608",240,0.226999117181733,25,6,115,109,11,182,3,132
"4609",241,0.234418485076601,26,6,36,30,11,182,3,132
"4610",241,0.21932488685648,38,36,115,79,11,182,3,132
"4611",242,0.251371312012909,25,7,115,108,11,182,3,132
"4612",243,0.264629141119575,25,7,111,104,11,182,3,132
"4613",244,0.298777559208236,26,6,112,106,11,182,3,132
"4614",245,0.345797559547722,27,6,114,108,11,182,3,132
"4615",246,0.443306459853203,30,7,115,108,11,182,3,132
"4616",247,0.6741825958675,30,7,111,104,11,182,3,132
"4617",248,1.01246723551371,30,6,112,106,11,182,3,132
"4618",249,1.0041775657906,27,7,29,22,11,182,3,132
"4619",249,1.00843611322597,32,29,114,85,11,182,3,132
"4620",250,1.01247416750317,32,7,114,107,11,182,3,132
"4621",251,1.00097132256573,31,7,115,108,11,182,3,132
"4622",252,0.699927918531695,32,8,115,107,11,182,3,132
"4623",253,0.509429470000337,32,8,115,107,11,182,3,132
"4624",254,0.422031491936946,32,8,115,107,11,182,3,132
"4625",255,0.375351046425213,33,9,141,132,11,182,3,132
"4626",256,0.36091627445297,32,9,141,132,11,182,3,132
"4627",257,0.344461532927274,33,9,107,98,11,182,3,132
"4628",258,0.346490913547236,34,9,107,98,11,182,3,132
"4629",259,0.361392390981086,33,10,107,97,11,182,1,99
"4630",260,0.380587841605926,33,10,106,96,11,182,1,99
"4631",261,0.409356097565916,33,10,106,96,11,182,1,99
"4632",262,0.473354880568281,33,10,107,97,11,182,1,99
"4633",263,0.585325737758187,33,9,107,98,11,182,1,99
"4634",264,0.808323681723076,33,9,77,68,11,182,1,99
"4635",264,0.111467169951054,79,77,107,30,11,182,1,99
"4636",265,1.00992254365527,33,8,77,69,11,182,1,99
"4637",265,0.114365968884121,79,77,107,30,11,182,1,99
"4638",266,1.02092641536053,34,8,78,70,11,182,1,99
"4639",266,0.116154746651618,79,78,107,29,11,182,1,99
"4640",267,1.01356639518519,35,8,107,99,11,182,1,99
"4641",268,1.01662045001856,35,8,107,99,11,182,1,99
"4642",269,1.01985340661785,33,9,107,98,11,182,1,99
"4643",270,1.00287551498479,33,10,107,97,11,182,1,99
"4644",271,0.796745587820134,33,11,107,96,11,182,1,99
"4645",272,0.573585675370515,33,11,107,96,11,182,1,99
"4646",273,0.459098726887482,33,12,107,95,11,182,1,99
"4647",274,0.398914474363606,32,12,107,95,11,182,1,99
"4648",275,0.366630963083998,32,12,107,95,11,182,1,99
"4649",276,0.342987416023541,32,12,106,94,11,182,1,99
"4650",277,0.330719021237795,31,12,104,92,11,182,1,99
"4651",278,0.332523043565518,31,11,103,92,11,182,2,130
"4652",279,0.341440051004609,29,11,103,92,11,182,1,99
"4653",280,0.357765419094181,29,10,102,92,11,182,2,130
"4654",281,0.400227619565497,29,9,99,90,11,182,2,130
"4655",282,0.494535113529104,29,8,98,90,11,182,2,130
"4656",283,0.678647445753762,28,7,107,100,11,182,2,130
"4657",284,0.914137368868142,27,6,107,101,11,182,2,130
"4658",285,1.0098988350131,24,6,50,44,11,182,2,130
"4659",285,0.18605058449935,53,50,107,57,11,182,2,130
"4660",286,1.00377346062712,22,6,50,44,11,182,2,130
"4661",286,0.178127876403645,54,50,96,46,11,182,2,130
"4662",287,0.809337465592304,21,6,51,45,11,182,2,130
"4663",287,0.16592956100368,55,51,96,45,11,182,2,130
"4664",288,0.579074582981468,21,6,52,46,11,182,2,130
"4665",288,0.155834020598729,57,52,96,44,11,182,2,130
"4666",289,0.428334976674221,21,6,92,86,11,182,2,130
"4667",290,0.359558043558957,22,6,92,86,11,182,2,130
"4668",291,0.313030236056841,21,6,92,86,11,182,2,130
"4669",292,0.284406440931361,22,5,92,87,11,182,2,130
"4670",293,0.264686080094275,22,6,92,86,11,182,2,130
"4671",294,0.255295541915843,20,6,92,86,11,182,2,130
"4672",295,0.240735176696979,22,5,40,35,11,182,2,130
"4673",295,0.191650035658897,41,40,92,52,11,182,2,130
"4674",296,0.238944290309398,21,5,39,34,11,182,2,130
"4675",296,0.192391709920262,42,39,92,53,11,182,2,130
"4676",297,0.234619727770003,21,1,36,35,11,182,2,130
"4677",297,0.186891814373995,40,36,131,95,11,182,2,130
"4678",298,0.237592625226626,20,2,37,35,11,182,2,130
"4679",298,0.186795599855926,40,37,131,94,11,182,2,130
"4680",299,0.248358643576114,18,1,131,130,11,182,2,130
"4681",300,0.26158431050343,16,1,131,130,11,182,2,130
"4682",301,0.261535483699363,17,1,131,130,11,182,2,130
"4683",302,0.245644086793817,18,1,35,34,11,182,2,130
"4684",302,0.196860625706652,36,35,131,96,11,182,2,130
"4685",303,0.224897185425702,20,2,35,33,11,182,2,130
"4686",303,0.185921525033987,38,35,131,96,11,182,2,130
"4687",304,0.21104417137104,21,1,34,33,11,182,2,130
"4688",304,0.178243029014654,39,34,131,97,11,182,2,130
"4689",305,0.199153253057824,21,1,67,66,11,182,2,130
"4690",305,0.110048922403058,69,67,129,62,11,182,2,130
"4691",306,0.189912730242824,22,1,67,66,11,182,2,130
"4692",306,0.109848769380625,68,67,129,62,11,182,2,130
"4693",307,0.178713084005003,23,1,37,36,11,182,2,130
